study_accession	secondary_study_accession	sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	study_alias	run_alias	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp
PRJEB9853	ERP011001	SAMEA3871072	ERX1328154	ERR1256547	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:889-680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256547/ERR1256547.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256547/ERR1256547.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256547/8109C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256547/8109C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871073	ERX1328155	ERR1256548	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:889-681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256548/ERR1256548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256548/ERR1256548_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256548/ERR1256548_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256548/ERR1256548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256548/8110C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256548/8110C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871074	ERX1328156	ERR1256549	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:889-682	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256549/ERR1256549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256549/ERR1256549_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256549/ERR1256549_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256549/ERR1256549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256549/8110C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256549/8110C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871075	ERX1328157	ERR1256550	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:889-683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256550/ERR1256550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256550/ERR1256550_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256550/ERR1256550_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256550/ERR1256550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256550/8110C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256550/8110C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871076	ERX1328158	ERR1256551	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256551/ERR1256551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256551/ERR1256551_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256551/ERR1256551_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256551/ERR1256551_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256551/8127C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256551/8127C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871077	ERX1328159	ERR1256552	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-685	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256552/ERR1256552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256552/ERR1256552_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256552/ERR1256552_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256552/ERR1256552_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256552/8127C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256552/8127C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871078	ERX1328160	ERR1256553	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-686	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256553/ERR1256553.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256553/ERR1256553.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256553/8127C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256553/8127C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871079	ERX1328161	ERR1256554	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-687	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256554/ERR1256554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256554/ERR1256554_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256554/ERR1256554_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256554/ERR1256554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256554/8129C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256554/8129C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871080	ERX1328162	ERR1256555	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-688	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256555/ERR1256555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256555/ERR1256555_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256555/ERR1256555_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256555/ERR1256555_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256555/8129C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256555/8129C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871081	ERX1328163	ERR1256556	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256556/ERR1256556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256556/ERR1256556_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256556/ERR1256556_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256556/ERR1256556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256556/8129C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256556/8129C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871082	ERX1328164	ERR1256557	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256557/ERR1256557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256557/ERR1256557_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256557/ERR1256557_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256557/ERR1256557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256557/8135C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256557/8135C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871083	ERX1328165	ERR1256558	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-691	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256558/ERR1256558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256558/ERR1256558_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256558/ERR1256558_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256558/ERR1256558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256558/8135C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256558/8135C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871084	ERX1328166	ERR1256559	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:890-692	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256559/ERR1256559.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256559/ERR1256559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256559/8135C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256559/8135C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871085	ERX1328167	ERR1256560	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256560/ERR1256560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256560/ERR1256560_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256560/ERR1256560_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256560/ERR1256560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256560/8142C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256560/8142C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871086	ERX1328168	ERR1256561	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256561/ERR1256561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256561/ERR1256561_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256561/ERR1256561_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256561/ERR1256561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256561/8142C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256561/8142C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871087	ERX1328169	ERR1256562	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-695	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256562/ERR1256562.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256562/ERR1256562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256562/8142C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256562/8142C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871088	ERX1328170	ERR1256563	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256563/ERR1256563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256563/ERR1256563_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256563/ERR1256563_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256563/ERR1256563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256563/8146C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256563/8146C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871089	ERX1328171	ERR1256564	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-697	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256564/ERR1256564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256564/ERR1256564_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256564/ERR1256564_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256564/ERR1256564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256564/8146C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256564/8146C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871090	ERX1328172	ERR1256565	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-698	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1256565/ERR1256565.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1256565/ERR1256565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256565/8146C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256565/8146C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871091	ERX1328173	ERR1256566	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-699	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256566/ERR1256566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1256566/ERR1256566_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256566/ERR1256566_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1256566/ERR1256566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256566/8154C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256566/8154C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871092	ERX1328174	ERR1256567	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256567/ERR1256567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1256567/ERR1256567_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256567/ERR1256567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1256567/ERR1256567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256567/8154C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256567/8154C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871093	ERX1328175	ERR1256568	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:891-701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256568/ERR1256568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1256568/ERR1256568_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256568/ERR1256568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1256568/ERR1256568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256568/8154C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256568/8154C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871094	ERX1328176	ERR1256569	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:892-702	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256569/ERR1256569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1256569/ERR1256569_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256569/ERR1256569_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1256569/ERR1256569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256569/8170C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256569/8170C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871095	ERX1328177	ERR1256570	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:892-703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256570/ERR1256570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1256570/ERR1256570_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256570/ERR1256570_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1256570/ERR1256570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256570/8170C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256570/8170C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871096	ERX1328178	ERR1256571	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:892-704	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256571/ERR1256571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1256571/ERR1256571_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256571/ERR1256571_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1256571/ERR1256571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256571/8170C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256571/8170C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871097	ERX1328179	ERR1256572	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:892-705	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256572/ERR1256572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1256572/ERR1256572_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256572/ERR1256572_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1256572/ERR1256572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256572/8188C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256572/8188C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871098	ERX1328180	ERR1256573	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:892-706	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256573/ERR1256573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1256573/ERR1256573_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256573/ERR1256573_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1256573/ERR1256573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256573/8188C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256573/8188C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3871099	ERX1328181	ERR1256574	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:892-707	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256574/ERR1256574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1256574/ERR1256574_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256574/ERR1256574_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1256574/ERR1256574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256574/8188C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1256574/8188C.6M_run1_R2.fastq.gz	
